Geschäftsnummer,Bestimmungsland,Güterart,Geschäftstyp,Richtung,Exportkontrollnummer [EKN],Wert [CHF]
8009201,Philippinen,"Besondere militärische Güter
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"ML13
ML22",5000000
8008745,Polen,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",6500
8009801,Polen,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",339000
8009303,Polen,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",15000
8009303,Polen,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a1
2B001.b1",43000
8009303,Polen,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b1
2B201.a1",6000
8009303,Polen,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",11500
8009861,Qatar,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,39347
8009229,Rumänien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,16750
8008432,Rumänien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,123650
8009852,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,843.5
8009852,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,19.7
8009852,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,96.25
8009852,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,779.8
8009341,Russische Föderation,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1431.65
8009341,Russische Föderation,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,10196.5
8009341,Russische Föderation,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1500.5
8009017,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,1571.35
8010154,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,4913.4
8010154,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,1551.6
8010154,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,2496.3
8010154,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,1603.05
8008927,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",1933715
8008805,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",297000
8009091,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,6940
8008633,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,2876.25
8008642,Russische Föderation,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,4313.46
8008642,Russische Föderation,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,10176.5
8008642,Russische Föderation,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,3038.33
8008642,Russische Föderation,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,14268.4
8008642,Russische Föderation,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,2263.36
8008639,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,1419.65
8008639,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,523.95
8009441,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,1B231.a,45000
8009441,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,1B231.a,329000
8009441,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,1B231.a,25000
8009442,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a.1.2,366048
8009863,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,190.14
8009096,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",193656
8008773,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,607
8008774,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",766625
8008078,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",1100000
8008313,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",495525
8008314,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,85000
8010144,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i,11945.2
8010144,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i,12648.5
8010099,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,862
8010051,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,1708
8009473,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,120281
8007941,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",576930
8009373,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g3,3500
8008410,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,7A103.a.1,210000
8008832,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,335145
8009246,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C233,7565
8008380,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.b3,6975
8008380,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.a3,50616
8008380,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d3,12122
8008380,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g1,65681
8008372,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",458600
8008457,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",440810
8007430,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C231,12600
8002492,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",464821
8008847,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,1941
8008731,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B120,300000
8008731,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B120
7B003",1000000
8008731,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B122
7B003",400000
8008763,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A228.c,24816
8008675,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,30470
8009301,Russische Föderation,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,18008
8009113,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",442868
8008500,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",178000
8008500,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",210000
8008500,Russische Föderation,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",145055
8008445,Russische Föderation,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,11235
8008445,Russische Föderation,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1650
8008495,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,784.87
8008238,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,7B003,30900
8009565,Russische Föderation,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i,10124.3
8009812,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,15610
8009546,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,10600
8009546,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,168000
8009546,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,25000
8009548,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,5400
8009548,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,2000
8009031,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c1,34920
8008923,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,260000
8009083,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,16530
8009218,Saudi-Arabien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",721030
8008640,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,4225
8008298,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,38833
8009632,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.A1,1107
8009469,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,255.7
8009251,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,128037
8009251,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,8385
8009251,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,42600
8009064,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,7B003,279500
8009230,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,102649.28
8009228,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5E002,500000
8009148,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,5517
8009148,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,3500
8009137,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,2834
8008904,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1b3,377330
8008904,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.a,126100
8008594,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,3B001.E,3619160
8008610,Saudi-Arabien,"Besondere militärische Güter
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"ML10
ML21",2000000
8008679,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,4132
8008494,Saudi-Arabien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.2,350000
8009572,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,1989
8009562,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,65295
8009562,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,45240
8009562,Saudi-Arabien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,8410
8009257,Schweden,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,463
8010060,Serbien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,8645
8010060,Serbien,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,2162
8008421,Serbien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.2,90000
8008828,Serbien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.2,85000
8006526,Singapur,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.a3,1948000
8009099,Singapur,Nukleargüter,Einzelbewilligung,Ausfuhr,0C003,5000
8008779,Singapur,"Besondere militärische Güter
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"ML13
ML22",5000000
8009372,Singapur,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C231,4400
8009446,Singapur,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.f,650143
8008371,Singapur,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",313393
8009424,Singapur,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML04,6700
8008680,Singapur,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C231,4300
8009289,Singapur,"Chemikalien CWÜ
Dual Use Güter",Einzelbewilligung,Ausfuhr,"3B.14
1C350.9",2970
8009678,Slowenien,Nukleargüter,Einzelbewilligung,Ausfuhr,0C003,2000
8009678,Slowenien,Nukleargüter,Einzelbewilligung,Ausfuhr,0C003,5000
8008964,Spanien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,99000
8010142,Spanien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",420000
8009994,Spanien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",420000
8008099,Sri Lanka,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1278.56
8008098,Sri Lanka,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1480.15
8009245,Sri Lanka,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,10103.8
8010135,Südafrika,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05.b,22600
8010135,Südafrika,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05.b,37000
8009066,Südafrika,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,300
8008977,Südafrika,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d2,40300
8008341,Südafrika,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.g2,14995
8008247,Südafrika,"Besondere militärische Güter
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"ML03
ML03",3610
8009199,Thailand,"Besondere militärische Güter
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"ML13
ML22",5000000
8009641,Thailand,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B230,975
8008311,Thailand,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,2928
8008311,Thailand,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,8161.8
8006938,Tunesien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",373839
8008501,Tunesien,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.2,80000
8009355,Türkei,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,49500
8008503,Türkei,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,9350
8009018,Türkei,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a.1.2.3
2B001.b.1.b",4800
8009018,Türkei,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.1.a
2B001.b.1.b",3430
8010059,Türkei,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,5500
8010059,Türkei,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",3850
8008934,Türkei,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",141474
8008933,Türkei,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",140223
8008899,Türkei,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",145719
8008901,Türkei,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",136414
8008902,Türkei,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",142889
8009103,Ukraine,"Chemikalien CWÜ
Dual Use Güter",Einzelbewilligung,Ausfuhr,"3B.14
1C350.9",7496.65
8008268,Ukraine,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,4700
8008268,Ukraine,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,3800
8008268,Ukraine,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,6000
8008268,Ukraine,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1900
8008365,Ukraine,Nukleargüter,Einzelbewilligung,Ausfuhr,0C003,4250
8008365,Ukraine,Nukleargüter,Einzelbewilligung,Ausfuhr,0C003,2281.7
8008365,Ukraine,Nukleargüter,Einzelbewilligung,Ausfuhr,0C003,40625
8008914,Ukraine,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A225,366.52
8008903,Ukraine,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,9000
8008903,Ukraine,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,7500
8008903,Ukraine,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,28000
8008903,Ukraine,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,5400
8008649,Ukraine,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002,84960
8008601,Ukraine,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,279
8008601,Ukraine,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,693.7
8008601,Ukraine,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,237.7
8008601,Ukraine,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,477.8
8009945,Ungarn,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.b,198610
8010028,Ungarn,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.b,231000
8009608,Ungarn,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,6375
8009608,Ungarn,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,956.25
8008391,Ungarn,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",490000
8009708,Vereinigte Arabische Emirate,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"5A002.a1
5D002.c1",257646
8008812,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,12000
8008812,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,20000
8008812,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,1400
8008817,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,20000
8008817,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,1400
8008817,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,12000
8008819,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,20000
8008819,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,1400
8008819,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,12000
8010134,Vereinigte Arabische Emirate,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05.b,74000
8010134,Vereinigte Arabische Emirate,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML05.b,45200
8008305,Vereinigte Arabische Emirate,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML07.f1,144258.25
8009437,Vereinigte Arabische Emirate,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"5A002.a1
5D002.c1",114947
8009431,Vereinigte Arabische Emirate,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"5A002.a1
5D002.c1",95789
8009253,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,12000
8009253,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,20000
8009253,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,1400
8009255,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,12000
8009255,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,1400
8009255,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,20000
8010026,Vereinigte Arabische Emirate,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",410000
8009223,Vereinigte Arabische Emirate,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.C1,0
8009889,Vereinigte Arabische Emirate,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML15.c,9143
