Geschäftsnummer,Bestimmungsland,Güterart,Geschäftstyp,Richtung,Exportkontrollnummer [EKN],Wert [CHF]
8020702,Brasilien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",260118
8017954,Brasilien,Nukleargüter,Einzelbewilligung,Ausfuhr,0B001.b14b,64000
8017398,Brasilien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,7505
8019851,Brasilien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B352.b,90000
8020611,Brasilien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,486
8019826,Brasilien,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML22,37668.9
8020609,Brasilien,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g2,2301
8021136,Brasilien,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C351.d11,117.52
8019712,Bulgarien,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",11250
8021298,"China, Taiwan","Chemikalien CWÜ
Dual Use Güter",Einzelbewilligung,Ausfuhr,"3B.14
1C350.9",10492
8021240,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i10,40953
8019784,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,660000
8019760,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,33860.25
8019759,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,40632.3
8019985,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,5046
8020431,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,6890.9
8020503,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a1,471731
8020199,"China, Taiwan","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",177745
8020659,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,632.44
8020659,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,3306.32
8020659,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,934.66
8020903,"China, Taiwan","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",13200
8020903,"China, Taiwan","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",4300
8020894,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,3B001.e,3537992
8019806,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i10,39810
8020890,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,3B001.e,2946602
8021176,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.d,133522
8020888,"China, Taiwan","Chemikalien CWÜ
Dual Use Güter",Einzelbewilligung,Ausfuhr,"3B.14
1C350.9",4085
8020075,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i7,15000
8019914,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201,339877
8019757,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,40632.3
8020847,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,3115.93
8020847,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,3895.09
8020847,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1557.97
8020847,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,438.19
8020847,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1138.12
8020847,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,855.34
8020847,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1947.54
8020847,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,1390.52
8020847,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,483.76
8020847,"China, Taiwan",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,3166.64
8019836,"China, Taiwan","Besondere militärische Güter
Besondere militärische Güter",Einzelbewilligung,Ausfuhr,"ML13
ML22",5000000
8019836,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,1A005,150000
8019836,"China, Taiwan",Dual Use Güter,Einzelbewilligung,Ausfuhr,1E001,1
8020920,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",2091953.45
8020860,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",343385
8020783,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",669000
8020475,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,9456
8020472,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,44450
8021300,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,10927.1
8019616,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.d,211167
8021363,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.a,33701
8021069,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,900000
8021350,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,7147000
8019593,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,945540
8000490,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.b2,309075
8021284,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.A2C,30600
8019986,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.A2C,136800
8020264,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,84028
8020413,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",199255
8020419,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.a,36520.8
8020415,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b2
2B201.a1",199255
8020245,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,554000
8019930,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1C235,21000
8019930,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,1B231.b2,3500
8020107,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",98000
8020107,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001
2B001.c",68500
8020107,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",35000
8019727,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7B003,45000
8020558,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,304348
8020560,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,227398
8020287,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B005.d1,10657.4
8019972,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.c,20086
8020137,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,10025
8020137,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,11510
8015159,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,6375
8020879,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2b201.a1,215079
8021201,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,22690
8020358,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a1
2B201.c",112500
8021155,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5B001.a,63540
8020645,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2b201.a1,210643
8020018,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,141360
8020148,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b.2
2B201.a.1",230645
8020761,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,8570
8020203,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2b201.a1,197872
8020035,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,10415.4
8020034,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,10415.4
8021333,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.c,19177
8021333,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.b,21583
8020036,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,10415.4
8019994,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",788000
8020037,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,10415.4
8021229,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.G2,295949
8019708,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1638876
8020053,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A101,3000
8019950,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A003.c1,574637.9
8021311,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,71376
8021311,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,455721
8021311,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,84662
8021311,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,24420
8021278,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A003.c1,134649
8020305,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,100564
8020305,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,127376
8021368,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1441004.56
8020400,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a.1
2B001.b.2",395553
8020450,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,17004.3
8020390,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3B001.e,1280000
8017979,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,38250
8019683,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g4,10310.77
8019682,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.a,36520.8
8021086,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,245540
8021086,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,257529
8020033,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2D002,10415.4
8020086,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i7,20220
8019403,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,3A001.A2C,84600
8020855,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,7A003.c1,708678.72
8020278,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",302500
8020219,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g4,21235.22
8020212,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",1112500
8018840,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.h,23380
8018840,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,5A001.h,38590
8020788,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.g4,417145
8020866,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",348565
8020235,"China, Volksrepublik",Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.d5,26057
8020870,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2D001.a
2D202",298770
8020863,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,9584
8020863,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,141659
8019206,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,33486.75
8019206,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,17372.7
8019206,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,84657.25
8019206,"China, Volksrepublik",National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,4072.55
8021134,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a.1
2B001.b.2",304446
8021132,"China, Volksrepublik","Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a.1
2B001.b.2",264143
8020917,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d,11880
8020917,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d,7775.6
8020479,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201,1000
8020747,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,13800
8020747,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,5750
8021399,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,1593.2
8021398,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,1593.2
8019608,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",4590
8019608,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",18356
8019981,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",150000
8021063,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.c
2B001.a",8000
8020999,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",130000
8021060,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a1
2B201.a",405754
8019772,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",136073
8019775,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",7000
8019922,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B005.d1,19574.54
8019781,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.a,9805.81
8021022,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,4091.9
8021022,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,9306
8021022,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,1782.1
8021034,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",152100
8019768,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001
2B201",203549
8020262,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,24800
8014812,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c.1,27580.8
8019724,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,280
8019724,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,380
8019724,Deutschland,National kontrollierte Güter,Einzelbewilligung,Ausfuhr,5.1,2500
8021189,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",13200
8021189,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",15400
8020961,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B201.a
2B001.b",7491
8020591,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",104170
8020965,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,8500.8
8020964,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,2300
8020338,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,30000
8020763,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",15600
8020149,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",104232
8020014,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.b,3799.6
8021383,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B005.d1,15170.87
8020038,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.a6b2,378500
8020925,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",269000
8020198,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.b",435904
8021236,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,10229
8019792,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.c,61500
8020940,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,3911.6
8020940,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,1381.8
8020940,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,8500.8
8019802,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,6210
8019802,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,2063
8019802,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A002.c.1,760
8020059,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",5756
8019937,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",20000
8019937,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",18000
8020884,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A005.b6d1,730980
8020085,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,1C210.b,11520
8019913,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",5000
8019913,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",5000
8019913,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",5000
8021266,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,34536.1
8019686,Deutschland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d,800
8020089,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a.1,1092
8019680,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i4,4506
8020529,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.c
2B201.a",12217
8020850,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",15900
8019569,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",95000
8019569,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",130000
8020218,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",45005
8020214,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B350.i4,1884
8019813,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.h.1.a,13293.05
8020787,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",305000
8019659,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,12540
8020909,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,3850
8020910,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,3450
8020220,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,6429.83
8021130,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,16100
8020991,Deutschland,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",10000
8020268,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,9306
8020268,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,2045.9
8020268,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,6A003.b.4.b,3366
8020270,Deutschland,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B201.a,1000
8020720,Djibouti,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,47910.02
8020017,Elfenbeinküste,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c1a,4622.8
8020017,Elfenbeinküste,Dual Use Güter,Einzelbewilligung,Ausfuhr,3A002.g2,45415.72
8020017,Elfenbeinküste,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1b,7273.63
8020599,Elfenbeinküste,Dual Use Güter,Einzelbewilligung,Ausfuhr,5A002.a1,40445.45
8020599,Elfenbeinküste,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D002.c1a,4044.95
8021104,Finnland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d2,1190
8021104,Finnland,Besondere militärische Güter,Einzelbewilligung,Ausfuhr,ML13.d2,516.6
8020112,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.a
2B201.c",32450
8019971,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,5D001.a,14450
8020326,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,48400
8021141,Frankreich,Chemikalien CWÜ,Einzelbewilligung,Ausfuhr,3B.17,9
8020046,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.A,25300
8020050,Frankreich,"Dual Use Güter
Dual Use Güter",Einzelbewilligung,Ausfuhr,"2B001.b
2B201.a",40000
8021119,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,26250
8021165,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,25000
8021165,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,25000
8021165,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,25000
8021165,Frankreich,Dual Use Güter,Einzelbewilligung,Ausfuhr,2B001.a,35000
